StockCode,Description,Quantity,TotalPrice,cumQty,cumPct
23297,SET 40 HEART SHAPE PETIT FOUR CASES,4303,6792.23,2973889,0.5283688144872979
22553,PLASTERS IN TIN SKULLS,4293,7176.669999999999,2978182,0.5291315488464464
21314,SMALL GLASS HEART TRINKET POT,4252,9811.58,2982434,0.5298869987637769
22053,EMPIRE DESIGN ROSETTE,4244,3606.4199999999996,2986678,0.5306410273266063
79000,MOROCCAN TEA GLASS,4186,3377.74,2990864,0.5313847510693027
21174,POTTERING IN THE SHED METAL SIGN,4179,9413.82,2995043,0.5321272311268107
22297,HEART IVORY TRELLIS SMALL,4171,5468.66,2999214,0.5328682898298177
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4170,5695.7699999999995,3003384,0.5336091708635119
21165,BEWARE OF THE CAT METAL SIGN ,4156,6939.08,3007540,0.5343475645268293
21917,SET 12 KIDS  WHITE CHALK STICKS,4156,1704.03,3011696,0.5350859581901467
22219,LOVEBIRD HANGING DECORATION WHITE ,4138,4037.9799999999996,3015834,0.5358211538058366
22979,PANTRY WASHING UP BRUSH,4097,6401.969999999999,3019931,0.5365490649797083
20685,DOORMAT RED RETROSPOT,4093,28082.54,3024024,0.5372762654763297
22087,PAPER BUNTING WHITE LACE,4089,11893.230000000001,3028113,0.5380027552957004
22348,TEA BAG PLATE RED RETROSPOT,4086,3584.99,3032199,0.5387287121071331
22144,CHRISTMAS CRAFT LITTLE FRIENDS,4082,9681.18,3036281,0.5394539582413155
16161U,WRAP SUKI AND FRIENDS,4075,1687.5,3040356,0.5401779606903092
21986,PACK OF 12 PINK POLKADOT TISSUES,4067,1197.73,3044423,0.540900541784802
85150,LADIES & GENTLEMEN METAL SIGN,4039,9388.53,3048462,0.5416181481385408
21154,RED RETROSPOT OVEN GLOVE ,4035,6321.76,3052497,0.5423350438150292
17084R,ASSORTED INCENSE PACK,4032,760.3199999999999,3056529,0.5430514064835796
23439,HAND WARMER RED LOVE HEART,4027,8941.61,3060556,0.5437668808055669
22816,CARD MOTORBIKE SANTA,4023,1706.8799999999999,3064579,0.5444816444503036
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,4016,3517.5199999999995,3068595,0.5451951644098518
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4015,4868.05,3072610,0.5459085067000875
23378,PACK OF 12 50'S CHRISTMAS TISSUES,4003,1842.42,3076613,0.5466197169585715
85123A,?,4000,0.0,3080613,0.5473303942091174
21936,RED RETROSPOT PICNIC BAG,3987,11671.09,3084600,0.5480387617585993
22037,ROBOT BIRTHDAY CARD,3977,1715.48,3088577,0.5487453526149547
23493,VINTAGE DOILY TRAVEL SEWING KIT,3970,8509.68,3092547,0.5494506997861217
21238,RED RETROSPOT CUP,3969,3488.44,3096516,0.550155869287976
22491,PACK OF 12 COLOURED PENCILS,3959,3193.83,3100475,0.550859262096704
15056N,EDWARDIAN PARASOL NATURAL,3954,22176.49,3104429,0.5515617665588688
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3940,9748.13,3108369,0.5522617836506567
21479,WHITE SKULL HOT WATER BOTTLE ,3919,20594.45,3112288,0.5529580696868791
21390,FILIGRIS HEART WITH BUTTERFLY,3906,4851.88,3116194,0.5536520460220374
22962,JAM JAR WITH PINK LID,3904,3294.91,3120098,0.5543456670185704
23263,SET OF 3 WOODEN HEART DECORATIONS,3893,5184.69,3123991,0.5550373336526643
51014A,"FEATHER PEN,HOT PINK",3890,2018.78,3127881,0.5557284672788204
22991,GIRAFFE WOODEN RULER,3889,7608.79,3131770,0.5564194232356637
21385,IVORY HANGING DECORATION  HEART,3889,3447.5499999999997,3135659,0.5571103791925072
82581,TOILET METAL SIGN,3883,2155.8900000000003,3139542,0.5578002691334748
23172,REGENCY TEA PLATE PINK,3871,6360.909999999999,3143413,0.5584880270426907
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,3869,5211.7,3147282,0.5591754296132814
21394,RED POLKADOT BEAKER ,3865,1603.77,3151147,0.5598621215066215
48187,DOORMAT NEW ENGLAND,3830,24292.84,3154977,0.5605425949740194
23103,JINGLE BELL HEART DECORATION,3828,6472.36,3158805,0.561222713102792
16218,CARTOON  PENCIL SHARPENERS,3821,283.31,3162626,0.5619015875463761
20984,12 PENCILS TALL TUBE POSY,3812,1173.8999999999999,3166438,0.5625788629661466
23318,BOX OF 6 MINI VINTAGE CRACKERS,3811,9167.390000000001,3170249,0.5632559607166043
21876,POTTERING MUG,3796,4834.51,3174045,0.5639303934273725
22413,METAL SIGN TAKE IT OR LEAVE IT ,3777,11104.79,3177822,0.5646014504212007
23182,TOILET SIGN OCCUPIED OR VACANT,3777,3718.0899999999997,3181599,0.5652725074150288
21908,CHOCOLATE THIS WAY METAL SIGN,3773,7756.420000000001,3185372,0.5659428537316064
48138,DOORMAT UNION FLAG,3762,25609.6,3189134,0.566611245685745
22367,CHILDRENS APRON SPACEBOY DESIGN,3758,7520.28,3192892,0.5672789269626329
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3749,4557.97,3196641,0.5679450092157072
22154,ANGEL DECORATION 3 BUTTONS ,3749,1638.35,3200390,0.5686110914687815
84596F,SMALL MARSHMALLOWS PINK BOWL,3748,1952.0,3204138,0.5692769960525432
23354,6 GIFT TAGS 50'S CHRISTMAS ,3743,3431.89,3207881,0.5699420122897417
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,3741,1572.28,3211622,0.5706066731883149
20979,36 PENCILS TUBE RED RETROSPOT,3739,4729.9800000000005,3215361,0.5712709787482628
23319,BOX OF 6 MINI 50'S CRACKERS,3739,9266.84,3219100,0.5719352843082107
21098,CHRISTMAS TOILET ROLL,3731,5093.76,3222831,0.5725981685136576
22631,CIRCUS PARADE LUNCH BOX ,3684,7207.37,3226515,0.5732527022614106
20677,PINK POLKADOT BOWL,3676,4749.84,3230191,0.5739058146546624
84997D,CHILDRENS CUTLERY POLKADOT PINK,3668,14501.94,3233859,0.5745575056934131
22818,CARD CHRISTMAS VILLAGE,3657,1560.48,3237516,0.5752072423697249
23503,PLAYING CARDS KEEP CALM & CARRY ON,3646,4864.3,3241162,0.5758550246835976
22530,MAGIC DRAWING SLATE DOLLY GIRL ,3631,1517.72,3244793,0.5765001419577808
84950,ASSORTED COLOUR T-LIGHT HOLDER,3631,2304.8300000000004,3248424,0.577145259231964
48185,DOORMAT FAIRY CAKE,3617,23888.81,3252041,0.5777878891357703
35953,FOLKART STAR CHRISTMAS DECORATIONS,3582,1634.9199999999998,3255623,0.5784243006136343
21240,BLUE POLKADOT CUP,3573,3112.81,3259196,0.5790591130676845
23215,JINGLE BELL HEART ANTIQUE SILVER,3567,7044.64,3262763,0.579692859505859
23351,ROLL WRAP 50'S CHRISTMAS,3539,4880.65,3266302,0.5803216312032796
21485,RETROSPOT HEART HOT WATER BOTTLE,3533,17708.53,3269835,0.5809493368848244
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3533,6142.289999999999,3273368,0.5815770425663692
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,3502,4142.92,3276870,0.5821992404992223
22713,CARD I LOVE LONDON ,3501,1462.56,3280371,0.5828212607627627
21172,PARTY METAL SIGN ,3491,5345.88,3283862,0.5834415043331769
22714,CARD BIRTHDAY COWBOY,3487,1415.73,3287349,0.5840610372263404
22835,HOT WATER BOTTLE I AM SO POORLY,3474,18055.11,3290823,0.5846782604184396
21984,PACK OF 12 PINK PAISLEY TISSUES ,3473,1116.9499999999998,3294296,0.5852953059412263
22158,3 HEARTS HANGING DECORATION RUSTIC,3463,11944.880000000001,3297759,0.5859105747708865
23326,HANGING MINI COLOURED BOTTLES,3443,2237.71,3301202,0.586522290214294
22381,TOY TIDY PINK POLKADOT,3441,7437.9400000000005,3304643,0.5871336503190763
22920,HERB MARKER BASIL,3427,2155.94,3308070,0.5877425230534816
22464,HANGING METAL HEART LANTERN,3427,5519.419999999999,3311497,0.588351395787887
22047,EMPIRE GIFT WRAP,3425,1394.5,3314922,0.588959913183667
48194,DOORMAT HEARTS,3421,22138.57,3318343,0.5895677199021966
22663,JUMBO BAG DOLLY GIRL DESIGN,3420,7053.28,3321763,0.5901753489514134
23583,LUNCH BAG PAISLEY PARK  ,3395,5513.83,3325158,0.5907785362678144
21935,SUKI  SHOULDER BAG,3393,6298.61,3328551,0.5913813682455902
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,3384,1413.25,3331935,0.5919826011995521
22568,FELTCRAFT CUSHION OWL,3380,12440.14,3335315,0.5925831234762635
16259,PIECE OF CAMO STATIONERY SET,3380,326.56,3338695,0.593183645752975
21242,RED RETROSPOT PLATE ,3376,5704.78,3342071,0.5937834573524359
22944,CHRISTMAS METAL POSTCARD WITH BELLS,3375,1843.64,3345446,0.5943830912825842
22419,LIPSTICK PEN RED,3347,1676.8799999999999,3348793,0.5949777504719785
23198,PANTRY MAGNETIC  SHOPPING LIST,3346,5068.4,3352139,0.5955722319920603
21313,GLASS HEART T-LIGHT HOLDER ,3336,2906.52,3355475,0.5961649368190157
16216,LETTER SHAPE PENCIL SHARPENER,3333,234.0,3358808,0.5967571086380332
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3323,16164.04,3362131,0.5973475037639244
72232,FENG SHUI PILLAR CANDLE,3317,630.23,3365448,0.5979368328739397
21481,FAWN BLUE HOT WATER BOTTLE,3314,11466.37,3368762,0.5985256289760171
23232,WRAP VINTAGE PETALS  DESIGN,3300,1338.0,3372062,0.5991119377077176
21519,GIN & TONIC DIET GREETING CARD ,3299,1389.22,3375361,0.5996980687701055
22766,PHOTO FRAME CORNICE,3297,9843.59,3378658,0.6002838444938681
23367,SET 12 COLOUR PENCILS SPACEBOY ,3285,2495.75,3381943,0.6008674881858791
23546,WRAP PAISLEY PARK ,3275,1375.5,3385218,0.6014493551847636
21623,VINTAGE UNION JACK MEMOBOARD,3272,23010.09,3388490,0.6020306891757103
22963,JAM JAR WITH GREEN LID,3267,2761.56,3391757,0.6026111348200939
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3265,10621.6,3395022,0.6031912251258521
22142,CHRISTMAS CRAFT WHITE FAIRY ,3250,4950.54,3398272,0.6037686503919207
21523,DOORMAT FANCY FONT HOME SWEET HOME,3246,21601.69,3401518,0.6043453649807389
22174,PHOTO CUBE,3239,6013.429999999999,3404757,0.6049208358843685
21900,"KEY FOB , SHED",3235,2201.07,3407992,0.6054955961107477
84050,PINK HEART SHAPE EGG FRYING PAN,3234,4761.78,3411226,0.6060701786678142
23349,ROLL WRAP VINTAGE CHRISTMAS,3231,4355.1,3414457,0.6066442282169427
22113,GREY HEART HOT WATER BOTTLE,3231,12805.33,3417688,0.6072182777660713
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3227,4621.87,3420915,0.6077916166379493
22716,CARD CIRCUS PARADE,3213,1365.95,3424128,0.6083624681394505
47591D,PINK FAIRY CAKE CHILDRENS APRON,3211,6060.25,3427339,0.6089329643023264
21892,TRADITIONAL WOODEN CATCH CUP GAME ,3196,4322.16,3430535,0.6095007954255127
22488,NATURAL SLATE RECTANGLE CHALKBOARD,3196,5575.33,3433731,0.610068626548699
20996,JAZZ HEARTS ADDRESS BOOK,3194,727.46,3436925,0.61063610233326
22549,PICTURE DOMINOES,3189,4799.83,3440114,0.6112026897712579
23000,TRAVEL CARD WALLET TRANSPORT,3171,1369.12,3443285,0.6117660791616283
21156,RETROSPOT CHILDRENS APRON,3171,6093.05,3446456,0.6123294685519987
23175,REGENCY MILK JUG PINK ,3164,9600.15,3449620,0.6128916142571806
21155,RED RETROSPOT PEG BAG,3157,9301.4,3452777,0.6134525162771741
22296,HEART IVORY TRELLIS LARGE,3156,5274.119999999999,3455933,0.6140132406278549
22915,ASSORTED BOTTLE TOP  MAGNETS ,3152,1406.42,3459085,0.6145732543012852
POST,POSTAGE,3150,78101.88,3462235,0.6151329126360903
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3138,1409.8999999999999,3465373,0.6156904389391437
20675,BLUE POLKADOT BOWL,3121,3984.37,3468494,0.6162449448638823
23165,LARGE CERAMIC TOP STORAGE JAR,3118,5147.66,3471612,0.6167989177806829
16235,RECYCLED PENCIL WITH RABBIT ERASER,3104,702.96,3474716,0.6173504033271067
23343,came coded as 20713,3100,0.0,3477816,0.6179011781962798
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3099,4753.29,3480915,0.6184517753961404
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3093,7873.719999999999,3484008,0.6190013065801251
22570,FELTCRAFT CUSHION RABBIT,3092,11227.47,3487100,0.6195506600947972
23322,LARGE WHITE HEART OF WICKER,3085,8925.410000000002,3490185,0.6200987699242809
23168,CLASSIC CAFE SUGAR DISPENSER,3076,4312.6,3493261,0.6206452807299508
21746,SMALL RED RETROSPOT WINDMILL,3075,3766.93,3496336,0.6211916138663081
23174,REGENCY SUGAR BOWL GREEN,3057,12350.73,3499393,0.6217347489550379
22028,PENNY FARTHING BIRTHDAY CARD,3054,1309.18,3502447,0.6222773510358298
84987,SET OF 36 TEATIME PAPER DOILIES,3053,4474.07,3505500,0.6228197754473092
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3051,1389.59,3508551,0.6233618445201632
16219,HOUSE SHAPE PENCIL SHARPENER,3048,407.71999999999997,3511599,0.6239033805850792
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3040,11928.45,3514639,0.6244434952954943
22614,PACK OF 12 SPACEBOY TISSUES,3034,1024.8999999999999,3517673,0.6249825439900335
22150,3 STRIPEY MICE FELTCRAFT,3030,5925.389999999999,3520703,0.6255208820073221
21239,PINK  POLKADOT CUP,3018,2709.04,3523721,0.6260570879928591
82552,WASHROOM METAL SIGN,3016,4680.63,3526737,0.6265929386397708
85049A,TRADITIONAL CHRISTMAS RIBBONS,3005,3847.36,3529742,0.6271268349242436
22945,CHRISTMAS METAL TAGS ASSORTED ,3003,3019.12,3532745,0.627660375870091
84988,?,3000,0.0,3535745,0.6281933838080006
35961,FOLKART ZINC HEART CHRISTMAS DEC,2999,2640.8599999999997,3538744,0.6287262140765975
23313,VINTAGE CHRISTMAS BUNTING,2997,15833.310000000001,3541741,0.6292586890065691
21874,GIN AND TONIC MUG,2981,4149.929999999999,3544722,0.6297883212275386
22507,MEMO BOARD RETROSPOT  DESIGN,2960,14193.35,3547682,0.6303142223929427
84832,ZINC WILLIE WINKIE  CANDLE STICK,2935,2713.5499999999997,3550617,0.6308356818255308
22711,WRAP CIRCUS PARADE,2927,1213.34,3553544,0.6313557199036179
22539,MINI JIGSAW DOLLY GIRL,2921,1130.58,3556465,0.6318746919658292
82551,LAUNDRY 15C METAL SIGN,2918,4542.889999999999,3559383,0.6323931310201025
23210,WHITE ROCKING HORSE HAND PAINTED,2902,3617.78,3562285,0.6329087273653737
22667,RECIPE BOX RETROSPOT ,2901,8101.150000000001,3565186,0.6334241460413322
22730,ALARM CLOCK BAKELIKE IVORY,2892,11479.65,3568078,0.633937965693477
16008,SMALL FOLDING SCISSOR(POINTED EDGE),2892,360.71,3570970,0.6344517853456219
23507,MINI PLAYING CARDS BUFFALO BILL ,2884,1156.51,3573854,0.6349641836432656
21135,VICTORIAN  METAL POSTCARD SPRING,2870,3207.69,3576724,0.6354740945705324
10133,COLOURING PENCILS BROWN TUBE,2867,1544.22,3579591,0.6359834724898613
85049E,SCANDINAVIAN REDS RIBBONS,2866,3791.11,3582457,0.6364926727398775
23571,TRADITIONAL NAUGHTS & CROSSES,2859,6436.61,3585316,0.6370006293047054
20717,STRAWBERRY SHOPPER BAG,2857,3564.48,3588173,0.6375082305309079
22196,SMALL HEART MEASURING SPOONS,2853,2759.2599999999998,3591026,0.6380151210798599
22437,SET OF 9 BLACK SKULL BALLOONS,2850,2418.94,3593876,0.6385214786208739
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2845,13284.49,3596721,0.6390269478153249
15056BL,EDWARDIAN PARASOL BLACK,2844,15828.84,3599565,0.6395322393404631
21395,BLUE POLKADOT BEAKER ,2844,1141.3999999999999,3602409,0.6400375308656013
22563,HAPPY STENCIL CRAFT,2831,3358.1800000000003,3605240,0.6405405126896753
22303,COFFEE MUG APPLES DESIGN,2822,6353.55,3608062,0.6410418954899356
22989,SET 2 PANTRY DESIGN TEA TOWELS,2815,9012.27,3610877,0.6415420346050074
71459,HANGING JAM JAR T-LIGHT HOLDERS,2813,2298.0499999999997,3613690,0.6420418183814539
23157,SET OF 6 NATIVITY MAGNETS ,2810,5170.1,3616500,0.6425410691499625
22792,FLUTED ANTIQUE CANDLE HOLDER,2809,2643.33,3619309,0.6430401422491585
22295,HEART FILIGREE DOVE LARGE,2807,4643.669999999999,3622116,0.6435388600097292
22708,WRAP DOLLY GIRL,2800,1160.0,3624916,0.6440363340851114
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2796,6474.290000000001,3627712,0.6445330974832432
22900, SET 2 TEA TOWELS I LOVE LONDON ,2789,8100.05,3630501,0.6450286171961863
21621,VINTAGE UNION JACK BUNTING,2789,24542.83,3633290,0.6455241369091296
23570,TRADITIONAL PICK UP STICKS GAME ,2782,4944.37,3636072,0.6460184129368844
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2780,2540.39,3638852,0.6465123336260139
21754,HOME BUILDING BLOCK WORD,2780,17049.920000000002,3641632,0.6470062543151435
23173,REGENCY TEAPOT ROSES ,2770,24918.93,3644402,0.6474983983111465
22435,SET OF 9 HEART SHAPED BALLOONS,2766,3456.75,3647168,0.6479898316298992
22637,PIGGY BANK RETROSPOT ,2766,7121.38,3649934,0.6484812649486518
22569,FELTCRAFT CUSHION BUTTERFLY,2765,10133.33,3652699,0.6489725205980917
22597,MUSICAL ZINC HEART DECORATION ,2764,1179.8799999999999,3655463,0.6494635985782191
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2758,1264.2,3658221,0.6499536105424706
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2749,2375.44,3660970,0.6504420234829084
23506,MINI PLAYING CARDS SPACEBOY ,2747,1139.2,3663717,0.650930081084721
20983,12 PENCILS TALL TUBE RED RETROSPOT,2746,2382.46,3666463,0.6514179610172208
23306,SET OF 36 DOILIES PANTRY DESIGN,2741,3983.6,3669204,0.6519049526031575
23154,SET OF 4 JAM JAR MAGNETS,2732,5907.360000000001,3671936,0.6523903451652804
21833,CAMOUFLAGE LED TORCH,2726,4594.43,3674662,0.6528746717115276
21932,SCANDINAVIAN PAISLEY PICNIC BAG,2724,5001.98,3677386,0.6533586429191495
23350,ROLL WRAP VINTAGE SPOT ,2721,3456.33,3680107,0.6538420811188335
22984,CARD GINGHAM ROSE ,2717,1106.17,3682824,0.6543248086412669
22082,RIBBON REEL STRIPES DESIGN ,2713,4716.33,3685537,0.6548068254864496
51014C,"FEATHER PEN,COAL BLACK",2711,1415.09,3688248,0.6552884869930073
70006,LOVE HEART POCKET WARMER,2703,1865.6299999999999,3690951,0.6557687271450638
22564,ALPHABET STENCIL CRAFT,2702,3063.52,3693653,0.6562487896278076
22573,STAR WOODEN CHRISTMAS DECORATION,2689,2427.25,3696342,0.6567265424094872
23445,ICE CREAM BUBBLES,2688,2177.8399999999997,3699030,0.6572041175218543
21933,PINK VINTAGE PAISLEY PICNIC BAG,2676,4964.03,3701706,0.6576795606024696
21830,ASSORTED CREEPY CRAWLIES,2669,1127.23,3704375,0.6581537599978964
23320,GIANT 50'S CHRISTMAS CRACKER,2668,7072.16,3707043,0.6586277817240106
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2667,1305.25,3709710,0.6591016257808122
22153,ANGEL DECORATION STARS ON DRESS,2653,1134.25,3712363,0.659572982467237
22855,FINE WICKER HEART ,2644,3304.23,3715007,0.6600427401298479
22815,CARD PSYCHEDELIC APPLES,2640,1123.8799999999999,3717647,0.6605117871152082
22817,CARD SUKI BIRTHDAY,2639,1114.81,3720286,0.660980656431256
23158,SET OF 5 LUCKY CAT MAGNETS ,2635,5517.99,3722921,0.6614488150700533
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2634,10316.86,3725555,0.6619167960395378
23346,SPACEBOY BEAKER,2632,3117.34,3728187,0.6623844216703971
23508,MINI PLAYING CARDS DOLLY GIRL ,2631,1165.13,3730818,0.6628518696319438
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2628,5481.09,3733446,0.6633187845855526
46000S,POLYESTER FILLER PAD 40x40cm,2626,2256.2,3736072,0.663785344200536
21084,SET/6 COLLAGE PAPER CUPS,2610,773.14,3738682,0.6642490611065174
22819,"BIRTHDAY CARD, RETRO SPOT",2608,1104.81,3741290,0.6647124226738734
21035,SET/2 RED RETROSPOT TEA TOWELS ,2603,8549.85,3743893,0.6651748958946663
47556B,TEA TIME TEA TOWELS ,2600,6045.0,3746493,0.6656368361075212
22421,LIPSTICK PEN FUSCHIA,2598,1347.52,3749091,0.6660984209817509
22997,TRAVEL CARD WALLET UNION JACK,2595,1115.93,3751686,0.6665594728480426
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2583,10154.91,3754269,0.6670183926825828
22398,MAGNETS PACK OF 4 SWALLOWS,2576,1589.51,3756845,0.6674760688319344
37370,RETRO COFFEE MUGS ASSORTED,2571,3844.81,3759416,0.6679328566347229
22619,SET OF 6 SOLDIER SKITTLES,2570,9921.29,3761986,0.6683894667681988
22460,EMBOSSED GLASS TEALIGHT HOLDER,2559,3289.75,3764545,0.6688441225392356
21650,ASSORTED TUTTI FRUTTI BRACELET,2550,692.85,3767095,0.6692971792864587
17096,ASSORTED LAQUERED INCENSE HOLDERS,2545,455.9800000000001,3769640,0.6697493476871187
37340,MULTICOLOUR SPRING FLOWER MUG,2544,1695.86,3772184,0.670201338418466
23177,TREASURE ISLAND BOOK BOX,2535,5528.04,3774719,0.6706517301259995
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2524,2173.0499999999997,3777243,0.6711001674710941
23510,MINI PLAYING CARDS GYMKHANA,2522,1119.22,3779765,0.6715482494775634
85178,VICTORIAN SEWING KIT,2519,2823.83,3782284,0.6719957984760948
22540,MINI JIGSAW CIRCUS PARADE ,2519,960.86,3784803,0.6724433474746262
23340,VINTAGE CHRISTMAS CAKE FRILL,2512,4053.8799999999997,3787315,0.6728896527879691
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2506,1002.54,3789821,0.6733348920854362
23497,CLASSIC CHROME BICYCLE BELL ,2501,3582.97,3792322,0.6737792430363402
21535,RED RETROSPOT SMALL MILK JUG,2497,6011.51,3794819,0.6742228833099935
21508,VINTAGE KID DOLLY CARD ,2490,1046.98,3797309,0.6746652798984585
22601,CHRISTMAS RETROSPOT ANGEL WOOD,2482,2222.3799999999997,3799791,0.6751062551324223
21868,POTTING SHED TEA MUG,2479,3262.25,3802270,0.6755466973584482
22892,SET OF SALT AND PEPPER TOADSTOOLS,2478,3029.1,3804748,0.6759869619151615
85212,MINI PAINTED GARDEN DECORATION ,2476,761.4,3807224,0.6764268711332495
23231,WRAP  VINTAGE DOILY ,2474,1039.08,3809698,0.6768664250127122
21819,GLITTER CHRISTMAS STAR ,2473,1067.82,3812171,0.6773058012228623
21642,ASSORTED TUTTI FRUTTI PEN,2472,831.0199999999999,3814643,0.6777449997636998
22567,20 DOLLY PEGS RETROSPOT,2470,3282.3,3817113,0.678183842965912
21818,GLITTER HEART DECORATION,2470,1088.98,3819583,0.6786226861681242
22339,CHRISTMAS TREE PAINTED ZINC ,2468,683.3100000000001,3822051,0.6790611740317112
22978,PANTRY ROLLING PIN,2465,9568.73,3824516,0.6794991288873602
22493,PAINT YOUR OWN CANVAS SET,2463,3989.9399999999996,3826979,0.6799367284043839
47599A,PINK PARTY BAGS,2456,4649.5,3829435,0.6803730842362191
23374,RED SPOT PAPER GIFT BAG,2456,1962.83,3831891,0.6808094400680544
23345, DOLLY GIRL BEAKER,2455,2891.25,3834346,0.681245618230577
22155,STAR DECORATION RUSTIC,2454,1134.45,3836800,0.6816816187237871
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2446,7773.7,3839246,0.682116197862496
22571,ROCKING HORSE RED CHRISTMAS ,2441,2191.43,3841687,0.6825498886546417
23290,SPACEBOY CHILDRENS BOWL,2437,2899.1000000000004,3844124,0.682982868769537
21218,RED SPOTTY BISCUIT TIN,2433,10116.49,3846557,0.6834151382071816
22971,QUEENS GUARD COFFEE MUG,2431,5849.29,3848988,0.683847052306201
22024,RAINY LADIES BIRTHDAY CARD,2430,1033.81,3851418,0.6842787887359078
17021,NAMASTE SWAGAT INCENSE,2427,643.14,3853845,0.6847099921576766
22898,CHILDRENS APRON APPLES DESIGN,2426,5174.32,3856271,0.6851410179101327
21934,SKULL SHOULDER BAG,2421,4480.28,3858692,0.6855711553160257
21090,SET/6 COLLAGE PAPER PLATES,2421,1278.23,3861113,0.6860012927219188
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2412,637.5600000000001,3863525,0.686429831103998
